0,order_id,chinese_zodiac,zodiac
0,88580641475047424,羊,水瓶座
0,88580692624584704,牛,双子座
0,88580746018074624,龙,双子座
0,88580929699225600,羊,天蝎座
0,88580944316379136,蛇,狮子座
0,88581290539384832,蛇,天蝎座
0,88581438162120704,龙,摩羯座
0,88581492369301504,猪,摩羯座
0,88581543405596672,兔,双鱼座
0,88581579195588608,虎,白羊座
0,88581703468621824,猪,处女座
0,88581865356173312,龙,巨蟹座
0,88581888596803584,蛇,处女座
0,88581918590271488,鸡,双鱼座
0,88582007870226432,狗,金牛座
0,88582227240726528,狗,处女座
0,88582307888791552,龙,双鱼座
0,88582424381403136,马,白羊座
0,88582536583225344,猴,摩羯座
0,88582710227410944,鸡,狮子座
0,88583028524752896,羊,天秤座
0,88583182636056576,兔,狮子座
0,88583260503318528,猪,狮子座
0,88583399326396416,羊,狮子座
0,88583523217735680,鼠,狮子座
0,88584244633829376,羊,白羊座
0,88584253769035776,兔,摩羯座
0,88584311432314880,鸡,天秤座
0,88584440402976768,兔,水瓶座
0,88584471793152000,猪,处女座
0,88584680363307008,狗,双鱼座
0,88584752077504512,虎,射手座
0,88584915684732928,龙,巨蟹座
0,88584955622883328,猪,处女座
0,88585038598811648,狗,巨蟹座
0,88585082387341312,鸡,双子座
0,88585089559592960,狗,天蝎座
0,88585279918092288,鼠,狮子座
0,88585348985696256,牛,天蝎座
0,88585361786707968,蛇,天蝎座
0,88585464744288256,鸡,双子座
0,88585504040714240,马,双子座
0,88585608441135104,猴,双鱼座
0,88585634378719232,马,狮子座
0,88585757548650496,虎,水瓶座
0,88585841959010304,虎,巨蟹座
0,88585912523988992,虎,天蝎座
0,88585915468382208,鼠,天秤座
0,88585949027016704,羊,射手座
0,88586007088758784,狗,射手座
0,88586175234224128,猪,处女座
0,88586213167497216,猴,处女座
0,88586290418188288,兔,白羊座
0,88586516512157696,羊,狮子座
0,88586645424091136,虎,巨蟹座
0,88586710163173376,猪,双鱼座
0,88586792426057728,马,白羊座
0,88586949628559360,鼠,狮子座
0,88587097607806976,鼠,射手座
0,88587120131219456,虎,金牛座
0,88587193032421376,狗,天秤座
0,88587223973797888,鼠,天秤座
0,88587391817252864,兔,狮子座
0,88587438101405696,鸡,水瓶座
0,88587554900193280,虎,巨蟹座
0,88587629634297856,鼠,天蝎座
0,88587735456591872,蛇,金牛座
0,88587939970854912,龙,水瓶座
0,88588066437509120,猪,处女座
0,88588105515835392,猴,双子座
0,88588463164141568,虎,天蝎座
0,88588554683850752,鼠,金牛座
0,88588627740229632,鼠,天秤座
0,88588680118697984,马,天蝎座
0,88588742915829760,虎,双子座
0,88588914953596928,鸡,双子座
0,88588938282315776,猪,白羊座
0,88589004074168320,猪,天秤座
0,88589099767209984,龙,巨蟹座
0,88589333784199168,猪,天蝎座
0,88589553511215104,猴,巨蟹座
0,88589585153040384,鸡,狮子座
0,88589688551022592,龙,金牛座
0,88589719869890560,鼠,水瓶座
0,88589802124378112,鼠,射手座
0,88590145348481024,龙,巨蟹座
0,88590149723136000,牛,狮子座
0,88590267369168896,蛇,处女座
0,88590339267919872,鼠,天秤座
0,88590408947904512,猪,金牛座
0,88590428728242176,猪,天秤座
0,88590431655862272,蛇,双子座
0,88590445681618944,狗,处女座
0,88590743607226368,羊,摩羯座
0,88590785135030272,猪,处女座
0,88590792630247424,兔,狮子座
0,88590868639424512,龙,天秤座
0,88590907969413120,龙,摩羯座
0,88590908116205568,猴,双鱼座
0,88591396253507584,蛇,处女座
0,88591584221245440,鸡,巨蟹座
0,88591734377324544,狗,金牛座
0,88591756405800960,蛇,白羊座
0,88591788458684416,羊,处女座
0,88591906725470208,蛇,狮子座
0,88592048530698240,蛇,天秤座
0,88592136233594880,猪,双鱼座
0,88592201220136960,马,天秤座
0,88592329674891264,鸡,双鱼座
0,88592362021355520,龙,天秤座
0,88592406803947520,猴,双鱼座
0,88592441209823232,鼠,射手座
0,88592540656762880,鸡,射手座
0,88592932081803264,蛇,摩羯座
0,88593086369267712,鸡,摩羯座
0,88593217323835392,狗,摩羯座
0,88593354909589504,鸡,双鱼座
0,88593398178021376,蛇,双子座
0,88593418264551424,蛇,双鱼座
0,88593659579641856,鼠,狮子座
0,88594181653037056,猪,射手座
0,88594590417330176,猪,双子座
0,88594870030606336,鼠,巨蟹座
0,88595253733916672,蛇,金牛座
0,88595367256956928,蛇,巨蟹座
0,88595595322236928,鸡,狮子座
0,88595606147727360,蛇,摩羯座
0,88596211561955328,猴,金牛座
0,88596316864151552,猪,双子座
0,88596676420861952,龙,天蝎座
0,88596797166497792,兔,巨蟹座
0,88596851705032704,龙,狮子座
0,88597003652083712,鸡,白羊座
0,88597008169349120,兔,金牛座
0,88597119641362432,鼠,巨蟹座
0,88597138939359232,猪,摩羯座
0,88597267050168320,猪,射手座
0,88597282560704512,狗,水瓶座
0,88597291746230272,龙,双子座
0,88597303997804544,虎,射手座
0,88597601453649920,马,处女座
0,88597764280713216,狗,处女座
0,88597767061549056,狗,处女座
0,88597769582321664,马,金牛座
0,88597804504096768,蛇,白羊座
0,88597844073160704,猴,摩羯座
0,88597985857413120,鼠,水瓶座
0,88598519507099648,羊,水瓶座
0,88598693088374784,兔,天蝎座
0,88598810579218432,狗,白羊座
0,88598913251586048,兔,双子座
0,88599074166059008,羊,巨蟹座
0,88599340378521600,蛇,狮子座
0,88599363463979008,猴,巨蟹座
0,88599452307730432,马,狮子座
0,88599464907415552,牛,双鱼座
0,88599635259064320,猪,摩羯座
0,88599679186018304,狗,摩羯座
0,88599897474375680,虎,天秤座
0,88599898317422592,狗,双鱼座
0,88600200592535552,狗,天秤座
0,88600337029046272,羊,水瓶座
0,88600723529965568,鼠,狮子座
0,88600804534550528,狗,金牛座
0,88600898465988608,蛇,天秤座
0,88601006297358336,羊,天秤座
0,88601060122853376,鼠,双鱼座
0,88601166976942080,狗,天秤座
0,88601251307626496,龙,金牛座
0,88601430848995328,狗,水瓶座
0,88601803961696256,鼠,处女座
0,88601829089771520,鸡,天蝎座
0,88601829278523392,蛇,天秤座
0,88602055334731776,兔,处女座
0,88602626838003712,羊,双子座
0,88602637650919424,鼠,狮子座
0,88602834879676416,兔,处女座
0,88602904744198144,羊,天秤座
0,88603027087859712,狗,天秤座
0,88603079973830656,蛇,天蝎座
0,88603089494900736,龙,天秤座
0,88603216548757504,兔,双子座
0,88603673623035904,鼠,狮子座
0,88604034022813696,牛,天秤座
0,88604232321114112,鼠,双鱼座
0,88604319902375936,兔,射手座
0,88604372800929792,猪,天秤座
0,88604532184489984,狗,天秤座
0,88604680927096832,猪,白羊座
0,88604688074178560,猪,狮子座
0,88604733964070912,鸡,狮子座
0,88605248403841024,猴,巨蟹座
0,88605277441011712,猪,巨蟹座
0,88605312182419456,猪,处女座
0,88605567678455808,猪,狮子座
0,88605695441149952,马,双鱼座
0,88605793885650944,牛,金牛座
0,88605852794662912,虎,白羊座
0,88606160388128768,狗,双鱼座
0,88606349937127424,马,摩羯座
0,88606404182048768,蛇,双鱼座
0,88606500420366336,牛,金牛座
0,88606564995870720,马,处女座
0,88606578652524544,兔,射手座
0,88606657379606528,龙,水瓶座
0,88606699482030080,兔,射手座
0,88606703672131584,马,白羊座
0,88606706817871872,羊,天蝎座
0,88607116945301504,狗,巨蟹座
0,88607194170830848,狗,处女座
0,88607522148614144,猪,处女座
0,88607649550610432,猴,天秤座
0,88607725148733440,兔,射手座
0,88608465200132096,猪,狮子座
0,88608498347704320,蛇,天秤座
0,88608538457833472,兔,狮子座
0,88608621106593792,鸡,天蝎座
0,88608633848901632,猴,狮子座
0,88608671299842048,蛇,双子座
0,88608790229319680,狗,金牛座
0,88609461578006528,鼠,水瓶座
0,88609514044555264,蛇,巨蟹座
0,88609624925188096,蛇,巨蟹座
0,88609788230410240,猪,金牛座
0,88609820279087104,龙,天蝎座
0,88609996859289600,鸡,白羊座
0,88610006669754368,狗,天蝎座
0,88610025648988160,鸡,巨蟹座
0,88610194297761792,牛,射手座
0,88610337973633024,猴,摩羯座
0,88610370185900032,蛇,天秤座
0,88610633391046656,蛇,白羊座
0,88610745056014336,猪,双子座
0,88610753117454336,牛,双子座
0,88610886567624704,龙,射手座
0,88611006356946944,狗,狮子座
0,88611075772686336,鸡,水瓶座
0,88611081493708800,鼠,射手座
0,88611231180029952,鸡,天秤座
0,88611246677995520,鸡,射手座
0,88611277485158400,龙,白羊座
0,88611278659551232,猪,射手座
0,88611287190765568,羊,金牛座
0,88611316823523328,虎,狮子座
0,88611332933857280,猴,白羊座
0,88611446616272896,虎,摩羯座
0,88611477507317760,猪,白羊座
0,88611516724060160,马,双子座
0,88611602497576960,兔,白羊座
0,88611615126618112,羊,狮子座
0,88611708735094784,龙,天蝎座
0,88611761667223552,马,天秤座
0,88611811734618112,鼠,射手座
0,88612170238558208,蛇,摩羯座
0,88612260315430912,羊,狮子座
0,88612556311670784,羊,狮子座
0,88612611198332928,鸡,白羊座
0,88612725610557440,虎,金牛座
0,88612769420058624,虎,巨蟹座
0,88612798734049280,鸡,白羊座
0,88612817105100800,猴,处女座
0,88612850131042304,猴,白羊座
0,88612906175332352,羊,双子座
0,88612988203343872,狗,双鱼座
0,88612997120425984,龙,双子座
0,88613028862930944,牛,射手座
0,88613044037918720,蛇,双子座
0,88613277559992320,蛇,天秤座
0,88613322770382848,狗,白羊座
0,88613427107901440,蛇,天秤座
0,88613448175890432,马,摩羯座
0,88613457441107968,猪,天蝎座
0,88613477636677632,猴,处女座
0,88613495059808256,猪,天秤座
0,88613547975155712,兔,射手座
0,88613671942004736,狗,水瓶座
0,88613723989127168,蛇,射手座
0,88613785020440576,龙,双鱼座
0,88613788468158464,牛,巨蟹座
0,88613825772298240,龙,白羊座
0,88613837130477568,牛,摩羯座
0,88614130060664832,猴,巨蟹座
0,88614180539105280,鸡,双子座
0,88614427776557056,鸡,白羊座
0,88614624325828608,虎,双鱼座
0,88614778126770176,猴,天秤座
0,88614864491683840,虎,白羊座
0,88614869726179328,蛇,巨蟹座
0,88614887551959040,羊,水瓶座
0,88614995848900608,牛,摩羯座
0,88615033861873664,羊,狮子座
0,88615265051910144,鼠,天蝎座
0,88615389689847808,鸡,双子座
0,88615461701844992,龙,白羊座
0,88615559093592064,鼠,双鱼座
0,88615605381935104,牛,摩羯座
0,88615700303228928,龙,天蝎座
0,88615755395399680,马,巨蟹座
0,88615785657315328,牛,水瓶座
0,88615857023393792,牛,天秤座
0,88616081473187840,鸡,水瓶座
0,88616269822590976,鸡,巨蟹座
0,88616424349151232,猪,天秤座
0,88616444100124672,蛇,金牛座
0,88616469148512256,猪,双子座
0,88616705363324928,羊,天蝎座
0,88616813379231744,兔,双鱼座
0,88616822078218240,狗,狮子座
0,88616988688560128,牛,白羊座
0,88617149846298624,兔,射手座
0,88617341983174656,牛,摩羯座
0,88617343044333568,猴,巨蟹座
0,88617520954122240,羊,狮子座
0,88617676139167744,狗,白羊座
0,88617849091293184,马,处女座
0,88617854116077568,马,天蝎座
0,88617984068202496,鼠,双子座
0,88618064615604224,鼠,水瓶座
0,88618388130660352,羊,狮子座
0,88618396552835072,虎,处女座
0,88618664749211648,鸡,天蝎座
0,88618762048667648,狗,双鱼座
0,88618780788817920,鸡,处女座
0,88618784546926592,羊,双鱼座
0,88619026642153472,猴,天蝎座
0,88619168745168896,龙,摩羯座
0,88619319895306240,鸡,白羊座
0,88619479039778816,牛,水瓶座
0,88619637492195328,鼠,处女座
0,88619855726026752,猪,摩羯座
0,88619923057192960,鼠,水瓶座
0,88619939201069056,猴,白羊座
0,88620084902801408,马,双鱼座
0,88620250519085056,猪,射手座
0,88620263622090752,蛇,天秤座
0,88620418366734336,鼠,天蝎座
0,88620683346092032,马,天蝎座
0,88620986728480768,蛇,天秤座
0,88620996723515392,兔,天蝎座
0,88621085735026688,龙,射手座
0,88621160569806848,猴,白羊座
0,88621178244603904,牛,白羊座
0,88621229444464640,牛,水瓶座
0,88621238692913152,猪,天蝎座
0,88621288311529472,猪,狮子座
0,88621295148249088,羊,天秤座
0,88621451641921536,猪,天秤座
0,88621483686404096,猴,天秤座
0,88621609297420288,龙,巨蟹座
0,88621667493388288,狗,双鱼座
0,88622079223037952,蛇,天秤座
0,88622167248896000,牛,摩羯座
0,88622766921134080,狗,金牛座
0,88622774277943296,虎,巨蟹座
0,88622832599728128,鼠,处女座
0,88622947141984256,龙,射手座
0,88623030658957312,狗,天蝎座
0,88623081284214784,鼠,天蝎座
0,88623217129332736,猴,天秤座
0,88623470532403200,鼠,巨蟹座
0,88623935533916160,蛇,双鱼座
0,88624000923115520,蛇,水瓶座
0,88624103167668224,牛,水瓶座
0,88624241130897408,羊,狮子座
0,88624563429605376,龙,摩羯座
0,88624637232590848,猪,白羊座
0,88624651853922304,虎,双鱼座
0,88624783110483968,蛇,射手座
0,88624979538124800,狗,天蝎座
0,88625046634405888,虎,摩羯座
0,88625227220164608,牛,双鱼座
0,88625319062831104,猴,天蝎座
0,88625489636798464,羊,狮子座
0,88625666984554496,猴,处女座
0,88625739508260864,猪,双鱼座
0,88625796257198080,蛇,射手座
0,88625892298371072,猪,双鱼座
0,88626077053263872,牛,水瓶座
0,88626089950740480,猪,白羊座
0,88626333027446784,兔,天蝎座
0,88626393291206656,马,摩羯座
0,88626446600806400,狗,水瓶座
0,88626508055748608,龙,天秤座
0,88626550565019648,猴,处女座
0,88626561633787904,马,白羊座
0,88626594676514816,羊,金牛座
0,88626672162091008,兔,双子座
0,88626776507973632,蛇,狮子座
0,88626810842558464,蛇,金牛座
0,88626820770463744,鼠,射手座
0,88627039490846720,狗,水瓶座
0,88627123746013184,龙,射手座
0,88627159959642112,猴,白羊座
0,88627194474561536,虎,双子座
0,88627221666242560,狗,水瓶座
0,88627226376437760,蛇,天秤座
0,88627398984642560,猪,金牛座
0,88627500377735168,狗,水瓶座
0,88627867106717696,鸡,处女座
0,88628129137459200,蛇,狮子座
0,88628146459947008,马,射手座
0,88628150071230464,虎,处女座
0,88628683087585280,狗,射手座
0,88628737810661376,狗,双鱼座
0,88628790654709760,鼠,双子座
0,88628811898847232,虎,双鱼座
0,88628898410569728,蛇,狮子座
0,88628939909017600,猪,白羊座
0,88629287482597376,鼠,射手座
0,88629290347298816,猴,水瓶座
0,88629427194867712,牛,处女座
0,88629530953560064,兔,射手座
0,88629706464198656,猪,狮子座
0,88629782074916864,蛇,双子座
0,88629784503427072,鼠,水瓶座
0,88629807878287360,猴,狮子座
0,88630069049196544,羊,水瓶座
0,88630217745661952,猪,双鱼座
0,88630354492563456,兔,双子座
0,88630425023971328,兔,处女座
0,88630504237608960,猪,双鱼座
0,88630505416196096,狗,狮子座
0,88630779941793792,蛇,摩羯座
0,88631343664627712,鼠,巨蟹座
0,88631666516996096,兔,天蝎座
0,88632057228984320,兔,射手座
0,88632305565347840,兔,水瓶座
0,88632496502648832,牛,双鱼座
0,88632522587025408,牛,摩羯座
0,88632688442388480,马,摩羯座
0,88632781505601536,羊,双鱼座
0,88632858403971072,狗,白羊座
0,88632996002312192,鼠,金牛座
0,88633068001734656,猴,水瓶座
0,88633539143696384,羊,狮子座
0,88633696472039424,鸡,射手座
0,88633774054088704,虎,双鱼座
0,88633828361928704,牛,双鱼座
0,88633845940256768,虎,摩羯座
0,88633983949635584,鼠,巨蟹座
0,88634251449761792,蛇,处女座
0,88634256424218624,龙,处女座
0,88634258659770368,牛,双子座
0,88634433507721216,狗,天秤座
0,88634778573111296,兔,摩羯座
0,88634785699241984,兔,双子座
0,88634995053723648,猴,天秤座
0,88635278932606976,兔,白羊座
0,88635281138810880,马,金牛座
0,88635283487633408,兔,狮子座
0,88635512169476096,狗,金牛座
0,88635581119627264,龙,天秤座
0,88635595258638336,鼠,双子座
0,88635637017128960,鸡,天秤座
0,88635663453827072,牛,巨蟹座
0,88635848196141056,羊,白羊座
0,88636237377216512,鼠,狮子座
0,88636512829743104,马,金牛座
0,88636976279355392,羊,双子座
0,88636981874565120,龙,处女座
0,88637204969586688,羊,天秤座
0,88637271227006976,虎,天秤座
0,88637308111728640,蛇,天秤座
0,88637614287527936,鸡,天秤座
0,88637653080649728,马,处女座
0,88637658197688320,虎,金牛座
0,88637799503802368,龙,狮子座
0,88637827089735680,蛇,天秤座
0,88637890658611200,鼠,天秤座
0,88638232595046400,猪,狮子座
0,88638241285648384,鼠,金牛座
0,88638270968725504,羊,双鱼座
0,88638545456562176,羊,天秤座
0,88638611286171648,猴,摩羯座
0,88638701849583616,蛇,双鱼座
0,88638722774966272,狗,处女座
0,88638763015122944,鼠,白羊座
0,88638948470468608,马,巨蟹座
0,88639272497225728,兔,双鱼座
0,88639530132353024,鸡,处女座
0,88639589716623360,猴,狮子座
0,88639593608937472,马,白羊座
0,88639742183776256,兔,狮子座
0,88639824920608768,蛇,水瓶座
0,88640134032424960,兔,白羊座
0,88640551889969152,猪,金牛座
0,88640599793119232,蛇,处女座
0,88640608601157632,蛇,水瓶座
0,88640696853495808,马,射手座
0,88640699617550336,猪,天蝎座
0,88640983433510912,鼠,处女座
0,88641169304100864,鸡,巨蟹座
0,88641588055023616,虎,天秤座
0,88641599702597632,鸡,天秤座
0,88641854192001024,猪,双子座
0,88641895052902400,猪,双子座
0,88641909368070144,猪,摩羯座
0,88642004712988672,鸡,射手座
0,88642197256712192,牛,双鱼座
0,88642407437467648,鸡,巨蟹座
0,88643092560261120,兔,射手座
0,88643421641146368,蛇,处女座
0,88643426133254144,虎,天秤座
0,88643649463169024,蛇,水瓶座
0,88643667049881600,牛,摩羯座
0,88643740743794688,虎,水瓶座
0,88643766618464256,鸡,巨蟹座
0,88643936169013248,鼠,巨蟹座
0,88644153425559552,马,巨蟹座
0,88644423354187776,羊,天秤座
0,88644512684486656,蛇,双鱼座
0,88644648923856896,鸡,天蝎座
0,88644725226635264,猴,射手座
0,88645005641023488,鼠,双鱼座
0,88645395233144832,鼠,双子座
0,88645508445798400,羊,天蝎座
0,88645895789780992,猴,双子座
0,88645953046228992,牛,白羊座
0,88646189282009088,马,巨蟹座
0,88646229811560448,猴,水瓶座
0,88646342009192448,猴,狮子座
0,88646347612790784,鸡,处女座
0,88646360451555328,猪,水瓶座
0,88646457604222976,猪,处女座
0,88646470388449280,牛,天蝎座
0,88646500272873472,马,射手座
0,88646633815318528,羊,摩羯座
0,88647108291756032,猴,双鱼座
0,88647212566355968,猴,水瓶座
0,88647217909903360,龙,射手座
0,88647358393909248,狗,巨蟹座
0,88647616389754880,鼠,处女座
0,88647992623005696,鼠,双鱼座
0,88648169886883840,虎,天秤座
0,88648175675027456,羊,射手座
0,88648273737850880,兔,狮子座
0,88648390679240704,猪,狮子座
0,88648588461649920,猪,双鱼座
0,88648602571288576,龙,双子座
0,88648868238499840,鼠,摩羯座
0,88648924979044352,虎,天秤座
0,88648947229831168,牛,射手座
0,88649141157666816,虎,天蝎座
0,88649181603332096,鸡,天秤座
0,88649625905963008,兔,狮子座
0,88649809046044672,鼠,双鱼座
0,88649860485001216,兔,狮子座
0,88649939908341760,马,摩羯座
0,88650158234435584,狗,天蝎座
0,88650377957244928,蛇,射手座
0,88650398849081344,鸡,射手座
0,88650633159684096,羊,双鱼座
0,88650906565378048,鸡,摩羯座
0,88650960327979008,鸡,处女座
0,88651038392360960,羊,摩羯座
0,88651103508934656,鸡,射手座
0,88651161939783680,马,处女座
0,88651578434170880,狗,天蝎座
0,88651892897918976,牛,双鱼座
0,88651934186635264,鼠,双鱼座
0,88652069171929088,马,巨蟹座
0,88652147995475968,羊,天蝎座
0,88652206132736000,牛,双子座
0,88652216362643456,猴,狮子座
0,88652341218680832,虎,天蝎座
0,88652483334275072,兔,双鱼座
0,88652765967450112,马,射手座
0,88652929356562432,马,处女座
0,88652937854222336,马,白羊座
0,88653058092335104,蛇,狮子座
0,88653204272230400,羊,巨蟹座
0,88653240305491968,猴,双子座
0,88653347683860480,猴,水瓶座
0,88653641872355328,狗,处女座
0,88653698994577408,鼠,天秤座
0,88653732611915776,蛇,天蝎座
0,88653740430098432,马,处女座
0,88654017518403584,龙,双子座
0,88654042751336448,狗,狮子座
0,88654553156202496,猴,双子座
0,88654610609778688,鼠,水瓶座
0,88654672542859264,鼠,天秤座
0,88654811433050112,猴,狮子座
0,88655130997071872,蛇,摩羯座
0,88655144032972800,猴,金牛座
0,88655160495603712,猪,双鱼座
0,88655181551009792,龙,水瓶座
0,88655673018580992,鸡,天蝎座
0,88655966783451136,猪,双子座
0,88656035465166848,猴,巨蟹座
0,88656037683961856,猪,摩羯座
0,88656142457675776,猴,天秤座
0,88656250171600896,猪,水瓶座
0,88656256421109760,蛇,白羊座
0,88656338432339968,鸡,天蝎座
0,88656406719799296,羊,处女座
0,88656569609781248,鼠,双鱼座
0,88656896694198272,鸡,白羊座
0,88657184859664384,羊,天秤座
0,88657570450407424,兔,水瓶座
0,88657617783140352,猪,巨蟹座
0,88657973103603712,兔,白羊座
0,88658220496232448,龙,射手座
0,88658248841338880,虎,射手座
0,88658615142490112,猪,天秤座
0,88658769606115328,蛇,水瓶座
0,88658901156265984,兔,巨蟹座
0,88658910958354432,牛,天秤座
0,88659055590551552,猪,水瓶座
0,88659218941911040,兔,双子座
0,88659270288584704,羊,射手座
0,88659369873944576,狗,狮子座
0,88659426937450496,蛇,双子座
0,88659466800103424,鸡,天秤座
0,88659684467703808,兔,处女座
0,88659886184374272,猪,射手座
0,88659961031720960,猪,巨蟹座
0,88660114006388736,羊,白羊座
0,88660216661975040,马,天蝎座
0,88660223968444416,猪,狮子座
0,88660366230847488,龙,摩羯座
0,88660614802092032,兔,白羊座
0,88660656891928576,龙,双子座
0,88660660297695232,鸡,射手座
0,88660675757907968,鸡,双鱼座
0,88661306518315008,狗,摩羯座
0,88661321575858176,羊,巨蟹座
0,88661368308801536,猪,双鱼座
0,88661528413765632,鼠,天蝎座
0,88661570822373376,鼠,双鱼座
0,88661817464225792,狗,狮子座
0,88661943175905280,猪,处女座
0,88662227117711360,猪,天秤座
0,88662380339834880,龙,双子座
0,88662480038436864,猴,巨蟹座
0,88662509595701248,马,天蝎座
0,88662510744928256,马,金牛座
0,88663245813489664,狗,巨蟹座
0,88663308010823680,虎,白羊座
0,88663400767860736,蛇,水瓶座
0,88663927257858048,猪,天秤座
0,88663936825073664,龙,天蝎座
0,88663941048737792,猪,天秤座
0,88663999185989632,鼠,双鱼座
0,88664195659759616,猪,处女座
0,88664413310590976,猴,处女座
0,88664631741558784,猴,狮子座
0,88664849849548800,兔,摩羯座
0,88664951896965120,马,白羊座
0,88664973858353152,猪,天秤座
0,88665082302070784,马,射手座
0,88665231896129536,猪,处女座
0,88665464050851840,虎,摩羯座
0,88665478756081664,羊,天蝎座
0,88665499845033984,马,白羊座
0,88665521722535936,鼠,射手座
0,88665623405047808,羊,双子座
0,88665914514911232,羊,水瓶座
0,88666053207957504,马,金牛座
0,88666067627966464,鸡,双子座
0,88666131146514432,鸡,水瓶座
0,88666172791762944,猴,天秤座
0,88666196829319168,兔,处女座
0,88666262696669184,狗,射手座
0,88666290131611648,鸡,狮子座
0,88666536093974528,猪,处女座
0,88666591303610368,猴,天秤座
0,88666935727267840,羊,双鱼座
0,88667018556383232,龙,天蝎座
0,88667109409202176,猴,巨蟹座
0,88667123271376896,狗,金牛座
0,88667143609556992,猪,白羊座
0,88667244033777664,蛇,射手座
0,88667343191318528,虎,巨蟹座
0,88667670967791616,龙,天秤座
0,88667692828504064,猪,天秤座
0,88667799850352640,猪,射手座
0,88668006944112640,羊,水瓶座
0,88668050728464384,鼠,摩羯座
0,88668165644005376,鼠,双子座
0,88668219394007040,兔,双子座
0,88668398746640384,龙,天蝎座
0,88668401250639872,羊,摩羯座
0,88668419747512320,猪,水瓶座
0,88668492770353152,羊,天秤座
0,88668623586500608,马,处女座
0,88669051405508608,龙,射手座
0,88669122712875008,鸡,双鱼座
0,88669748918267904,羊,双子座
0,88669953679994880,龙,狮子座
0,88670140297150464,鸡,水瓶座
0,88670210895675392,鸡,狮子座
0,88670337957928960,马,射手座
0,88670766687105024,猪,双子座
0,88670779555229696,马,天秤座
0,88671029510582272,兔,天蝎座
0,88671037303586816,羊,白羊座
0,88671134540136448,羊,天秤座
0,88671179075268608,龙,射手座
0,88671258460848128,牛,双鱼座
0,88671575592181760,猴,双鱼座
0,88671650489872384,猪,摩羯座
0,88671745184669696,鼠,处女座
0,88672090673684480,虎,双鱼座
0,88672094901542912,虎,天蝎座
0,88672140422316032,羊,狮子座
0,88672155395993600,蛇,狮子座
0,88672159028256768,猪,水瓶座
0,88672300036554752,蛇,白羊座
0,88672425202974720,狗,射手座
0,88672662889996288,蛇,白羊座
0,88672760462082048,猪,天蝎座
0,88672879576133632,马,双子座
0,88673245776617472,狗,天蝎座
0,88673557526650880,虎,射手座
0,88673675621474304,马,天蝎座
0,88673841657196544,虎,双子座
0,88674044208521216,牛,水瓶座
0,88674603246329856,兔,天秤座
0,88675257834582016,猪,天秤座
0,88675995470045184,龙,摩羯座
0,88676198138806272,鸡,狮子座
0,88676293697642496,猪,金牛座
0,88676457678143488,蛇,摩羯座
0,88676568969805824,猴,双鱼座
0,88677175269031936,狗,天蝎座
0,88677458980143104,马,射手座
0,88677666141020160,牛,水瓶座
0,88677879710785536,鼠,射手座
0,88677891438063616,羊,水瓶座
0,88678522529820672,虎,摩羯座
0,88678677379325952,龙,双鱼座
0,88678736779063296,牛,水瓶座
0,88678751568166912,狗,处女座
0,88678802268921856,猪,白羊座
0,88678825308225536,龙,天蝎座
0,88678848095887360,龙,摩羯座
0,88678902613442560,狗,处女座
0,88678982791770112,鼠,水瓶座
0,88679020603420672,鸡,天蝎座
0,88679516605022208,牛,天秤座
0,88679607139082240,羊,天秤座
0,88679656011104256,龙,双子座
0,88679936194818048,鼠,水瓶座
0,88679981451345920,猪,水瓶座
0,88680052481896448,虎,金牛座
0,88680272204705792,牛,双鱼座
0,88680330455199744,鸡,处女座
0,88680452459102208,羊,水瓶座
0,88680669631774720,鼠,处女座
0,88680681304530944,猴,水瓶座
0,88680711771955200,狗,处女座
0,88681062847774720,狗,射手座
0,88681202916556800,狗,巨蟹座
0,88681576599691264,蛇,双子座
0,88681620044283904,猪,金牛座
0,88681824294313984,狗,处女座
0,88681836801720320,羊,天秤座
0,88681963226443776,牛,水瓶座
0,88682026581405696,马,狮子座
0,88682039223037952,猪,巨蟹座
0,88682150674083840,龙,狮子座
0,88682341657522176,鼠,摩羯座
0,88682819497799680,羊,天秤座
0,88682821427175424,鸡,狮子座
0,88682925840179200,蛇,狮子座
0,88683085269868544,鼠,天秤座
0,88683143558115328,蛇,狮子座
0,88683165972475904,鸡,双鱼座
0,88683245412589568,蛇,白羊座
0,88683586698903552,狗,摩羯座
0,88683800465809408,蛇,射手座
0,88683938705879040,牛,处女座
0,88683993680617472,狗,双鱼座
0,88684176606797824,马,双鱼座
0,88684271423234048,兔,处女座
0,88684665809444864,马,双子座
0,88684720842911744,羊,水瓶座
0,88684789394612224,虎,双子座
0,88685277477384192,兔,水瓶座
0,88685425322405888,蛇,巨蟹座
0,88685871764111360,羊,天蝎座
0,88686038835834880,鼠,双鱼座
0,88686385042075648,鸡,双子座
0,88686773317173248,马,射手座
0,88686803562299392,狗,射手座
0,88686927973756928,鸡,处女座
0,88686991492284416,牛,双鱼座
0,88687109205434368,鸡,双子座
0,88687254525485056,猪,射手座
0,88687625570385920,马,双子座
0,88688089284255744,龙,双鱼座
0,88688302996627456,牛,射手座
0,88688427106082816,鸡,射手座
0,88688432864862208,鼠,天秤座
0,88688502607740928,虎,双鱼座
0,88688566944182272,鼠,处女座
0,88688946574819328,鸡,双鱼座
0,88689238812962816,狗,射手座
0,88689281343193088,猪,处女座
0,88689292609105920,狗,双鱼座
0,88689343167234048,鸡,双子座
